Year,Jurisdiction,RaceEth,NSLP,Mean,SE
2009,Louisiana,Hispanic,Not Eligible,NA,NA
2009,Maine,Black,All,260.5,4.58
2009,Maine,Hispanic,All,NA,NA
2009,Maine,Black,Eligible,NA,NA
2009,Maine,Hispanic,Eligible,NA,NA
2009,Maine,Black,Not Eligible,NA,NA
2009,Maine,Hispanic,Not Eligible,NA,NA
2009,Maryland,Black,All,265.75,1.37
2009,Maryland,Hispanic,All,274.85,2.17
2009,Maryland,Black,Eligible,258.53,1.79
2009,Maryland,Hispanic,Eligible,273.17,2.64
2009,Maryland,Black,Not Eligible,273.36,1.72
2009,Maryland,Hispanic,Not Eligible,277.33,3.2600000000000002
2009,Massachusetts,Black,All,271.86,2.38
2009,Massachusetts,Hispanic,All,271.08,3.54
2009,Massachusetts,Black,Eligible,268.43,2.8099999999999996
2009,Massachusetts,Hispanic,Eligible,265.43,3.8899999999999997
2009,Massachusetts,Black,Not Eligible,281.42,3.66
2009,Massachusetts,Hispanic,Not Eligible,286.89,3.9699999999999998
2009,Michigan,Black,All,245.83,2.05
2009,Michigan,Hispanic,All,269.49,4.09
2009,Michigan,Black,Eligible,240.76,2.08
2009,Michigan,Hispanic,Eligible,256.4,4.04
2009,Michigan,Black,Not Eligible,256.7,2.44
2009,Michigan,Hispanic,Not Eligible,NA,NA
2009,Minnesota,Black,All,263.62,2.92
2009,Minnesota,Hispanic,All,268.96,3.22
2009,Minnesota,Black,Eligible,261.98,3.29
2009,Minnesota,Hispanic,Eligible,259.18,3.17
2009,Minnesota,Black,Not Eligible,267.47,5.17
2009,Minnesota,Hispanic,Not Eligible,NA,NA
2009,Mississippi,Black,All,250.99,1.05
2009,Mississippi,Hispanic,All,NA,NA
2009,Mississippi,Black,Eligible,249.11,1.1
2009,Mississippi,Hispanic,Eligible,NA,NA
2009,Mississippi,Black,Not Eligible,266.97,2.4099999999999997
2009,Mississippi,Hispanic,Not Eligible,NA,NA
2009,Missouri,Black,All,259.65,2.44
2009,Missouri,Hispanic,All,283.92,4.09
2009,Missouri,Black,Eligible,254.27,2.2
2009,Missouri,Hispanic,Eligible,NA,NA
2009,Missouri,Black,Not Eligible,270.99,4.03
2009,Missouri,Hispanic,Not Eligible,NA,NA
2009,Montana,Black,All,NA,NA
2009,Montana,Hispanic,All,278.39,5.57
2009,Montana,Black,Eligible,NA,NA
2009,Montana,Hispanic,Eligible,NA,NA
2009,Montana,Black,Not Eligible,NA,NA
2009,Montana,Hispanic,Not Eligible,NA,NA
2009,National public,Black,All,260.27,0.44
2009,National public,Hispanic,All,265.9,0.6
2009,National public,Black,Eligible,255.81,0.48000000000000004
2009,National public,Hispanic,Eligible,262.76,0.65
2009,National public,Black,Not Eligible,270.73,0.76
2009,National public,Hispanic,Not Eligible,274.53,1.21
2009,Nebraska,Black,All,252.83,2.64
2009,Nebraska,Hispanic,All,262.04,2.15
2009,Nebraska,Black,Eligible,247.73,3.3899999999999997
2009,Nebraska,Hispanic,Eligible,258.53,2.25
2009,Nebraska,Black,Not Eligible,267.13,5.7
2009,Nebraska,Hispanic,Not Eligible,274.59,5.1899999999999995
2009,Nevada,Black,All,255.62,2.02
2009,Nevada,Hispanic,All,261.69,1.3800000000000001
2009,Nevada,Black,Eligible,259.05,3.9
2009,Nevada,Hispanic,Eligible,257.23,1.5
2009,Nevada,Black,Not Eligible,251.83,3.14
2009,Nevada,Hispanic,Not Eligible,266.93,2.02
2009,New Hampshire,Black,All,NA,NA
2009,New Hampshire,Hispanic,All,270.08,5.06
2009,New Hampshire,Black,Eligible,NA,NA
2009,New Hampshire,Hispanic,Eligible,NA,NA
2009,New Hampshire,Black,Not Eligible,NA,NA
2009,New Hampshire,Hispanic,Not Eligible,NA,NA
2009,New Jersey,Black,All,267.17,2.58
2009,New Jersey,Hispanic,All,271.75,2.82
2009,New Jersey,Black,Eligible,262.52,2.53
2009,New Jersey,Hispanic,Eligible,267.98,3.62
2009,New Jersey,Black,Not Eligible,273.81,3.84
2009,New Jersey,Hispanic,Not Eligible,278.21,2.59
2009,New Mexico,Black,All,259.03,6
2009,New Mexico,Hispanic,All,262.14,1.1600000000000001
2009,New Mexico,Black,Eligible,NA,NA
2009,New Mexico,Hispanic,Eligible,258.49,1.1400000000000001
2009,New Mexico,Black,Not Eligible,NA,NA
2009,New Mexico,Hispanic,Not Eligible,274.31,1.8
2009,New York,Black,All,261.51,1.7
2009,New York,Hispanic,All,262.23,2.01
2009,New York,Black,Eligible,259.85,2.15
2009,New York,Hispanic,Eligible,259.65,1.98
2009,New York,Black,Not Eligible,268.28,2.13
2009,New York,Hispanic,Not Eligible,271.61,4.76
2009,North Carolina,Black,All,262.37,1.43
2009,North Carolina,Hispanic,All,274.09,2.12
2009,North Carolina,Black,Eligible,257.76,1.41
2009,North Carolina,Hispanic,Eligible,271.98,2.53
2009,North Carolina,Black,Not Eligible,273.89,2.4099999999999997
2009,North Carolina,Hispanic,Not Eligible,283.42,3.86
2009,North Dakota,Black,All,NA,NA
2009,North Dakota,Hispanic,All,NA,NA
2009,North Dakota,Black,Eligible,NA,NA
2009,North Dakota,Hispanic,Eligible,NA,NA
2009,North Dakota,Black,Not Eligible,NA,NA
2009,North Dakota,Hispanic,Not Eligible,NA,NA
2009,Ohio,Black,All,259.56,2.06
2009,Ohio,Hispanic,All,267.31,4.859999999999999
2009,Ohio,Black,Eligible,255.55,1.76
2009,Ohio,Hispanic,Eligible,267.98,6.96
2009,Ohio,Black,Not Eligible,268.81,3.56
2009,Ohio,Hispanic,Not Eligible,NA,NA
2009,Oklahoma,Black,All,260.64,2.88
2009,Oklahoma,Hispanic,All,262.64,2.55
2009,Oklahoma,Black,Eligible,257.89,2.7600000000000002
2009,Oklahoma,Hispanic,Eligible,259.26,2.8
2009,Oklahoma,Black,Not Eligible,267.29,5.6
2009,Oklahoma,Hispanic,Not Eligible,NA,NA
2009,Oregon,Black,All,264,4.78
2009,Oregon,Hispanic,All,263.83,1.79
2009,Oregon,Black,Eligible,NA,NA
2009,Oregon,Hispanic,Eligible,261,2.12
2009,Oregon,Black,Not Eligible,NA,NA
2009,Oregon,Hispanic,Not Eligible,279.43,4.2
2009,Pennsylvania,Black,All,260.27,1.97
2009,Pennsylvania,Hispanic,All,266.14,2.7800000000000002
2009,Pennsylvania,Black,Eligible,254.74,1.53
2009,Pennsylvania,Hispanic,Eligible,260.88,3.2
2009,Pennsylvania,Black,Not Eligible,272.91,4.02
2009,Pennsylvania,Hispanic,Not Eligible,NA,NA
2009,Puerto Rico,Black,All,NA,NA
2009,Puerto Rico,Hispanic,All,NA,NA
2009,Puerto Rico,Black,Eligible,NA,NA
2009,Puerto Rico,Hispanic,Eligible,NA,NA
2009,Puerto Rico,Black,Not Eligible,NA,NA
2009,Puerto Rico,Hispanic,Not Eligible,NA,NA
2009,Rhode Island,Black,All,256.06,2.18
2009,Rhode Island,Hispanic,All,255.03,1.59
2009,Rhode Island,Black,Eligible,253.79,2.4499999999999997
2009,Rhode Island,Hispanic,Eligible,254.99,1.87
2009,Rhode Island,Black,Not Eligible,NA,NA
2009,Rhode Island,Hispanic,Not Eligible,255.2,3.66
2009,South Carolina,Black,All,263.42,1.46
2009,South Carolina,Hispanic,All,269.34,2.75
2009,South Carolina,Black,Eligible,260.11,1.56
2009,South Carolina,Hispanic,Eligible,266.81,3.3899999999999997
2009,South Carolina,Black,Not Eligible,274.2,2.08
2009,South Carolina,Hispanic,Not Eligible,NA,NA
2009,South Dakota,Black,All,NA,NA
2009,South Dakota,Hispanic,All,268.09,3.7600000000000002
2009,South Dakota,Black,Eligible,NA,NA
2009,South Dakota,Hispanic,Eligible,NA,NA
2009,South Dakota,Black,Not Eligible,NA,NA
2009,South Dakota,Hispanic,Not Eligible,NA,NA
2009,Tennessee,Black,All,253.84,2.36
2009,Tennessee,Hispanic,All,270.4,3.3899999999999997
2009,Tennessee,Black,Eligible,247.88,2.3899999999999997
2009,Tennessee,Hispanic,Eligible,268.13,3.4099999999999997
2009,Tennessee,Black,Not Eligible,268.32,3.05
2009,Tennessee,Hispanic,Not Eligible,NA,NA
2009,Texas,Black,All,272.26,1.8
2009,Texas,Hispanic,All,277.22,1.5
2009,Texas,Black,Eligible,267.85,2.2
2009,Texas,Hispanic,Eligible,274.22,1.6
2009,Texas,Black,Not Eligible,281.95,2.3099999999999996
2009,Texas,Hispanic,Not Eligible,286.32,2.18
2009,Utah,Black,All,NA,NA
2009,Utah,Hispanic,All,259.23,2.13
2009,Utah,Black,Eligible,NA,NA
2009,Utah,Hispanic,Eligible,254.83,1.99
2009,Utah,Black,Not Eligible,NA,NA
2009,Utah,Hispanic,Not Eligible,266.04,3.8499999999999996
2009,Vermont,Black,All,NA,NA
2009,Vermont,Hispanic,All,NA,NA
2009,Vermont,Black,Eligible,NA,NA
2009,Vermont,Hispanic,Eligible,NA,NA
2009,Vermont,Black,Not Eligible,NA,NA
2009,Vermont,Hispanic,Not Eligible,NA,NA
2009,Virginia,Black,All,267.97,1.6
2009,Virginia,Hispanic,All,274.21,2.17
2009,Virginia,Black,Eligible,261.46,1.73
2009,Virginia,Hispanic,Eligible,269.94,2.67
2009,Virginia,Black,Not Eligible,275.35,2.21
2009,Virginia,Hispanic,Not Eligible,280.86,3.7
2009,Washington,Black,All,268.52,4.2
2009,Washington,Hispanic,All,263.5,1.76
2009,Washington,Black,Eligible,254.41,4.64
2009,Washington,Hispanic,Eligible,259.06,2
2009,Washington,Black,Not Eligible,285.7,4.2
2009,Washington,Hispanic,Not Eligible,278.36,4.859999999999999
2009,West Virginia,Black,All,263.31,2.59
2009,West Virginia,Hispanic,All,NA,NA
2009,West Virginia,Black,Eligible,258.75,3.21
2009,West Virginia,Hispanic,Eligible,NA,NA
2009,West Virginia,Black,Not Eligible,NA,NA
2009,West Virginia,Hispanic,Not Eligible,NA,NA
2009,Wisconsin,Black,All,253.64,2.63
2009,Wisconsin,Hispanic,All,268.43,2.6
2009,Wisconsin,Black,Eligible,249.16,2.4
2009,Wisconsin,Hispanic,Eligible,263.79,3.17
2009,Wisconsin,Black,Not Eligible,270.18,6.41
2009,Wisconsin,Hispanic,Not Eligible,278.27,4.46
2009,Wyoming,Black,All,NA,NA
2009,Wyoming,Hispanic,All,269.09,2.18
2009,Wyoming,Black,Eligible,NA,NA
2009,Wyoming,Hispanic,Eligible,264.89,3.12
2009,Wyoming,Black,Not Eligible,NA,NA
2009,Wyoming,Hispanic,Not Eligible,274.17,3.57
2011,Alabama,Black,All,249.81,1.6900000000000002
2011,Alabama,Hispanic,All,255.01,3.08
2011,Alabama,Black,Eligible,245.07,1.8900000000000001
2011,Alabama,Hispanic,Eligible,250.11,3.07
2011,Alabama,Black,Not Eligible,265.22,2.59
2011,Alabama,Hispanic,Not Eligible,NA,NA
2011,Alaska,Black,All,272.91,2.79
2011,Alaska,Hispanic,All,276.91,2.9099999999999997
2011,Alaska,Black,Eligible,NA,NA
2011,Alaska,Hispanic,Eligible,264.5,4.119999999999999
2011,Alaska,Black,Not Eligible,NA,NA
2011,Alaska,Hispanic,Not Eligible,289.4,3.66
2011,Arizona,Black,All,268.98,3.22
2011,Arizona,Hispanic,All,265.88,1.29
2011,Arizona,Black,Eligible,265.12,5.159999999999999
2011,Arizona,Hispanic,Eligible,263.8,1.41
2011,Arizona,Black,Not Eligible,NA,NA
2011,Arizona,Hispanic,Not Eligible,272.06,2.44
2011,Arkansas,Black,All,256.74,1.71
2011,Arkansas,Hispanic,All,272.18,2.24
2011,Arkansas,Black,Eligible,253.96,1.53
2011,Arkansas,Hispanic,Eligible,271.43,2.3499999999999996
2011,Arkansas,Black,Not Eligible,271.69,5.06
2011,Arkansas,Hispanic,Not Eligible,NA,NA
2011,California,Black,All,253.63,3.2
2011,California,Hispanic,All,259.53,0.99
2011,California,Black,Eligible,246.32,3.58
2011,California,Hispanic,Eligible,255.85,1.1700000000000002
2011,California,Black,Not Eligible,266.91,5.44
2011,California,Hispanic,Not Eligible,269.76,1.97
2011,Colorado,Black,All,269.92,2.63
2011,Colorado,Hispanic,All,270.87,1.55
2011,Colorado,Black,Eligible,263.66,3.22
2011,Colorado,Hispanic,Eligible,264.07,1.93
2011,Colorado,Black,Not Eligible,NA,NA
2011,Colorado,Hispanic,Not Eligible,287.3,2.36
2011,Connecticut,Black,All,262.03,1.83
2011,Connecticut,Hispanic,All,262.48,1.81
2011,Connecticut,Black,Eligible,257,2.05
2011,Connecticut,Hispanic,Eligible,257.95,1.97
2011,Connecticut,Black,Not Eligible,273.69,3.8899999999999997
2011,Connecticut,Hispanic,Not Eligible,275.8,4.06
2011,Delaware,Black,All,265.6,1.03
2011,Delaware,Hispanic,All,274.22,2.03
2011,Delaware,Black,Eligible,261.43,1.35
2011,Delaware,Hispanic,Eligible,272.26,2.05
2011,Delaware,Black,Not Eligible,272.39,1.75
2011,Delaware,Hispanic,Not Eligible,279.82,4.4
2011,District of Columbia,Black,All,256.08,0.8300000000000001
2011,District of Columbia,Hispanic,All,260.61,2.38
2011,District of Columbia,Black,Eligible,251.53,0.92
2011,District of Columbia,Hispanic,Eligible,259.95,2.72
2011,District of Columbia,Black,Not Eligible,269.61,1.62
2011,District of Columbia,Hispanic,Not Eligible,262.63,5.2700000000000005
2011,DoDEA,Black,All,274,1.8800000000000001
2011,DoDEA,Hispanic,All,281.59,1.6800000000000002
2011,DoDEA,Black,Eligible,NA,NA
2011,DoDEA,Hispanic,Eligible,NA,NA
2011,DoDEA,Black,Not Eligible,NA,NA
2011,DoDEA,Hispanic,Not Eligible,NA,NA
2011,Florida,Black,All,258.47,1.6600000000000001
2011,Florida,Hispanic,All,273.76,0.96
2011,Florida,Black,Eligible,255.82,1.86
2011,Florida,Hispanic,Eligible,268.82,1.08
2011,Florida,Black,Not Eligible,267.75,3.18
2011,Florida,Hispanic,Not Eligible,287.71,2.02
2011,Georgia,Black,All,262.1,1.1300000000000001
2011,Georgia,Hispanic,All,277.22,2.2600000000000002
2011,Georgia,Black,Eligible,258.56,1.1900000000000002
2011,Georgia,Hispanic,Eligible,272.14,1.96
2011,Georgia,Black,Not Eligible,275.05,2.59
2011,Georgia,Hispanic,Not Eligible,297.86,4.88
2011,Hawaii,Black,All,277.31,4.33
2011,Hawaii,Hispanic,All,262.64,3.29
2011,Hawaii,Black,Eligible,NA,NA
2011,Hawaii,Hispanic,Eligible,256.7,4.430000000000001
2011,Hawaii,Black,Not Eligible,NA,NA
2011,Hawaii,Hispanic,Not Eligible,268.26,4.56
2011,Idaho,Black,All,NA,NA
2011,Idaho,Hispanic,All,267.28,1.8800000000000001
2011,Idaho,Black,Eligible,NA,NA
2011,Idaho,Hispanic,Eligible,264.06,1.98
2011,Idaho,Black,Not Eligible,NA,NA
2011,Idaho,Hispanic,Not Eligible,278.82,3.56
2011,Illinois,Black,All,260.46,1.52
2011,Illinois,Hispanic,All,271.66,1.49
2011,Illinois,Black,Eligible,257.47,1.52
2011,Illinois,Hispanic,Eligible,269.33,1.71
2011,Illinois,Black,Not Eligible,271.32,3.07
2011,Illinois,Hispanic,Not Eligible,280.22,2.96
2011,Indiana,Black,All,263.73,2.2800000000000002
2011,Indiana,Hispanic,All,274.97,2.4
2011,Indiana,Black,Eligible,260.56,2.3099999999999996
2011,Indiana,Hispanic,Eligible,273.62,2.53
2011,Indiana,Black,Not Eligible,271.28,3.58
2011,Indiana,Hispanic,Not Eligible,NA,NA
2011,Iowa,Black,All,257.73,3.27
2011,Iowa,Hispanic,All,268.66,2.9
2011,Iowa,Black,Eligible,255.36,3.57
2011,Iowa,Hispanic,Eligible,265,3.24
2011,Iowa,Black,Not Eligible,NA,NA
2011,Iowa,Hispanic,Not Eligible,NA,NA
2011,Kansas,Black,All,268.92,2.14
2011,Kansas,Hispanic,All,274.18,1.86
2011,Kansas,Black,Eligible,263.51,2.71
2011,Kansas,Hispanic,Eligible,268.96,1.97
2011,Kansas,Black,Not Eligible,NA,NA
2011,Kansas,Hispanic,Not Eligible,292.11,3.3099999999999996
2011,Kentucky,Black,All,260.66,1.76
2011,Kentucky,Hispanic,All,268.88,3.5
2011,Kentucky,Black,Eligible,255.26,1.83
2011,Kentucky,Hispanic,Eligible,263.3,3.9499999999999997
2011,Kentucky,Black,Not Eligible,275.76,3.4699999999999998
2011,Kentucky,Hispanic,Not Eligible,NA,NA
2011,Louisiana,Black,All,258.85,1.6400000000000001
2011,Louisiana,Hispanic,All,268.9,4.37
2011,Louisiana,Black,Eligible,257.06,1.58
2011,Louisiana,Hispanic,Eligible,267.32,5.119999999999999
2011,Louisiana,Black,Not Eligible,271.64,3.9699999999999998
2011,Louisiana,Hispanic,Not Eligible,NA,NA
2011,Maine,Black,All,264.9,5.1
2011,Maine,Hispanic,All,NA,NA
2011,Maine,Black,Eligible,258.39,5.95
2011,Maine,Hispanic,Eligible,NA,NA
2011,Maine,Black,Not Eligible,NA,NA
2011,Maine,Hispanic,Not Eligible,NA,NA
2011,Maryland,Black,All,267.17,1.54
2011,Maryland,Hispanic,All,272.95,3.06
2011,Maryland,Black,Eligible,260.21,1.76
2011,Maryland,Hispanic,Eligible,262.93,3
2011,Maryland,Black,Not Eligible,275.09,2.24
2011,Maryland,Hispanic,Not Eligible,290.33,4.06
2011,Massachusetts,Black,All,275.06,3.03
2011,Massachusetts,Hispanic,All,272.87,1.72
2011,Massachusetts,Black,Eligible,271.64,3.68
2011,Massachusetts,Hispanic,Eligible,267.98,1.98
2011,Massachusetts,Black,Not Eligible,285.99,3.94
2011,Massachusetts,Hispanic,Not Eligible,288.53,4.13
2011,Michigan,Black,All,249.87,2.36
2011,Michigan,Hispanic,All,273.75,4.3
2011,Michigan,Black,Eligible,246.09,2.52
2011,Michigan,Hispanic,Eligible,266.48,4.430000000000001
2011,Michigan,Black,Not Eligible,259.24,3.4
2011,Michigan,Hispanic,Not Eligible,NA,NA
2011,Minnesota,Black,All,266.37,2.8099999999999996
2011,Minnesota,Hispanic,All,269.88,2.59
2011,Minnesota,Black,Eligible,262.64,3.14
2011,Minnesota,Hispanic,Eligible,263.49,2.46
2011,Minnesota,Black,Not Eligible,276.04,5.56
2011,Minnesota,Hispanic,Not Eligible,NA,NA
2011,Mississippi,Black,All,254.68,1.6400000000000001
2011,Mississippi,Hispanic,All,272.66,4.67
2011,Mississippi,Black,Eligible,252.68,1.71
2011,Mississippi,Hispanic,Eligible,NA,NA
2011,Mississippi,Black,Not Eligible,271.86,3.4099999999999997
2011,Mississippi,Hispanic,Not Eligible,NA,NA
2011,Missouri,Black,All,254.41,2.69
2011,Missouri,Hispanic,All,267.23,2.8699999999999997
2011,Missouri,Black,Eligible,248.38,2.63
2011,Missouri,Hispanic,Eligible,265.45,3
2011,Missouri,Black,Not Eligible,270.75,2.8899999999999997
2011,Missouri,Hispanic,Not Eligible,NA,NA
2011,Montana,Black,All,NA,NA
2011,Montana,Hispanic,All,285.09,4.13
2011,Montana,Black,Eligible,NA,NA
2011,Montana,Hispanic,Eligible,NA,NA
2011,Montana,Black,Not Eligible,NA,NA
2011,Montana,Hispanic,Not Eligible,NA,NA
2011,National public,Black,All,261.84,0.48000000000000004
2011,National public,Hispanic,All,269.45,0.48000000000000004
2011,National public,Black,Eligible,257.63,0.52
2011,National public,Hispanic,Eligible,265.9,0.56
2011,National public,Black,Not Eligible,273.39,0.75
2011,National public,Hispanic,Not Eligible,280.48,0.89
2011,Nebraska,Black,All,254.54,3.09
2011,Nebraska,Hispanic,All,261.09,1.71
2011,Nebraska,Black,Eligible,249.95,3.14
2011,Nebraska,Hispanic,Eligible,260.44,1.82
2011,Nebraska,Black,Not Eligible,NA,NA
2011,Nebraska,Hispanic,Not Eligible,263.62,5.09
2011,Nevada,Black,All,259.07,2.23
2011,Nevada,Hispanic,All,266.27,1.09
2011,Nevada,Black,Eligible,252.34,3.04
2011,Nevada,Hispanic,Eligible,264.63,1.46
2011,Nevada,Black,Not Eligible,269.25,3.23
2011,Nevada,Hispanic,Not Eligible,270.12,2.14
2011,New Hampshire,Black,All,NA,NA
2011,New Hampshire,Hispanic,All,265.72,3.4099999999999997
2011,New Hampshire,Black,Eligible,NA,NA
2011,New Hampshire,Hispanic,Eligible,NA,NA
2011,New Hampshire,Black,Not Eligible,NA,NA
2011,New Hampshire,Hispanic,Not Eligible,NA,NA
2011,New Jersey,Black,All,271.52,2.4899999999999998
2011,New Jersey,Hispanic,All,274.22,2.3099999999999996
2011,New Jersey,Black,Eligible,264.75,2.71
2011,New Jersey,Hispanic,Eligible,270.66,2.68
2011,New Jersey,Black,Not Eligible,280.77,3.2800000000000002
2011,New Jersey,Hispanic,Not Eligible,281.78,3.27
2011,New Mexico,Black,All,265.4,4.33
2011,New Mexico,Hispanic,All,269.41,0.8600000000000001
2011,New Mexico,Black,Eligible,NA,NA
2011,New Mexico,Hispanic,Eligible,265.37,0.91
2011,New Mexico,Black,Not Eligible,NA,NA
2011,New Mexico,Hispanic,Not Eligible,281.4,1.61
2011,New York,Black,All,264.29,1.83
2011,New York,Hispanic,All,262.8,1.34
2011,New York,Black,Eligible,260.33,1.83
2011,New York,Hispanic,Eligible,260.43,1.41
2011,New York,Black,Not Eligible,276.94,2.9699999999999998
2011,New York,Hispanic,Not Eligible,276.68,3.25
2011,North Carolina,Black,All,267.1,1.59
2011,North Carolina,Hispanic,All,275.08,1.8900000000000001
2011,North Carolina,Black,Eligible,262.88,1.6900000000000002
2011,North Carolina,Hispanic,Eligible,273.47,2.1
2011,North Carolina,Black,Not Eligible,280.91,2.84
2011,North Carolina,Hispanic,Not Eligible,281.84,4.119999999999999
2011,North Dakota,Black,All,NA,NA
2011,North Dakota,Hispanic,All,NA,NA
2011,North Dakota,Black,Eligible,NA,NA
2011,North Dakota,Hispanic,Eligible,NA,NA
2011,North Dakota,Black,Not Eligible,NA,NA
2011,North Dakota,Hispanic,Not Eligible,NA,NA
2011,Ohio,Black,All,262.53,1.71
2011,Ohio,Hispanic,All,273.42,4.04
2011,Ohio,Black,Eligible,259.69,1.6700000000000002
2011,Ohio,Hispanic,Eligible,267.07,4.7700000000000005
2011,Ohio,Black,Not Eligible,276.34,4.74
2011,Ohio,Hispanic,Not Eligible,NA,NA
2011,Oklahoma,Black,All,262.46,2.6
2011,Oklahoma,Hispanic,All,264.02,2.8499999999999996
2011,Oklahoma,Black,Eligible,259.15,2.62
2011,Oklahoma,Hispanic,Eligible,258.78,2.7800000000000002
2011,Oklahoma,Black,Not Eligible,270.08,6.78
2011,Oklahoma,Hispanic,Not Eligible,276.48,5.3
2011,Oregon,Black,All,263.45,4.609999999999999
2011,Oregon,Hispanic,All,267.64,1.77
2011,Oregon,Black,Eligible,NA,NA
2011,Oregon,Hispanic,Eligible,265.06,1.78
2011,Oregon,Black,Not Eligible,NA,NA
2011,Oregon,Hispanic,Not Eligible,281.9,4.96
2011,Pennsylvania,Black,All,257.07,2.14
2011,Pennsylvania,Hispanic,All,268.92,3.3499999999999996
2011,Pennsylvania,Black,Eligible,255.87,2.23
2011,Pennsylvania,Hispanic,Eligible,263.14,3.61
2011,Pennsylvania,Black,Not Eligible,260.09,5.84
2011,Pennsylvania,Hispanic,Not Eligible,NA,NA
2011,Puerto Rico,Black,All,NA,NA
2011,Puerto Rico,Hispanic,All,218.41,0.8200000000000001
2011,Puerto Rico,Black,Eligible,NA,NA
2011,Puerto Rico,Hispanic,Eligible,218.41,0.8200000000000001
2011,Puerto Rico,Black,Not Eligible,NA,NA
2011,Puerto Rico,Hispanic,Not Eligible,NA,NA
2011,Rhode Island,Black,All,256.44,2.66
2011,Rhode Island,Hispanic,All,261.26,1.85
2011,Rhode Island,Black,Eligible,256.07,3.09
2011,Rhode Island,Hispanic,Eligible,258.57,2.04
2011,Rhode Island,Black,Not Eligible,NA,NA
2011,Rhode Island,Hispanic,Not Eligible,273.25,3.7600000000000002
2011,South Carolina,Black,All,262.95,1.81
2011,South Carolina,Hispanic,All,272.58,3.5
2011,South Carolina,Black,Eligible,259.75,1.71
2011,South Carolina,Hispanic,Eligible,270.34,3.53
2011,South Carolina,Black,Not Eligible,273.57,2.77
2011,South Carolina,Hispanic,Not Eligible,NA,NA
2011,South Dakota,Black,All,269.79,4.1499999999999995
2011,South Dakota,Hispanic,All,274,3.73
2011,South Dakota,Black,Eligible,NA,NA
2011,South Dakota,Hispanic,Eligible,NA,NA
2011,South Dakota,Black,Not Eligible,NA,NA
2011,South Dakota,Hispanic,Not Eligible,NA,NA
2011,Tennessee,Black,All,252.24,2.3699999999999997
2011,Tennessee,Hispanic,All,265.7,2.8299999999999996
2011,Tennessee,Black,Eligible,247.08,2.59
2011,Tennessee,Hispanic,Eligible,261.29,3
2011,Tennessee,Black,Not Eligible,273.65,4.6899999999999995
2011,Tennessee,Hispanic,Not Eligible,NA,NA
2011,Texas,Black,All,276.9,1.74
2011,Texas,Hispanic,All,283.2,1.21
2011,Texas,Black,Eligible,273.64,2.07
2011,Texas,Hispanic,Eligible,279.56,1.27
2011,Texas,Black,Not Eligible,283.69,2.71
2011,Texas,Hispanic,Not Eligible,296.39,1.79
2011,Utah,Black,All,NA,NA
2011,Utah,Hispanic,All,256.8,1.91
2011,Utah,Black,Eligible,NA,NA
2011,Utah,Hispanic,Eligible,253.86,2.01
2011,Utah,Black,Not Eligible,NA,NA
2011,Utah,Hispanic,Not Eligible,265.12,4.04
2011,Vermont,Black,All,NA,NA
2011,Vermont,Hispanic,All,NA,NA
2011,Vermont,Black,Eligible,NA,NA
2011,Vermont,Hispanic,Eligible,NA,NA
2011,Vermont,Black,Not Eligible,NA,NA
2011,Vermont,Hispanic,Not Eligible,NA,NA
2011,Virginia,Black,All,268.13,1.6800000000000002
2011,Virginia,Hispanic,All,278.57,1.77
2011,Virginia,Black,Eligible,261.67,1.8800000000000001
2011,Virginia,Hispanic,Eligible,272.83,2.38
2011,Virginia,Black,Not Eligible,275.68,2.59
2011,Virginia,Hispanic,Not Eligible,286.19,3.3499999999999996
2011,Washington,Black,All,264.5,3.4299999999999997
2011,Washington,Hispanic,All,269.01,2.44
2011,Washington,Black,Eligible,259.27,3.88
2011,Washington,Hispanic,Eligible,265.08,2.3499999999999996
2011,Washington,Black,Not Eligible,NA,NA
2011,Washington,Hispanic,Not Eligible,278.23,3.9
2011,West Virginia,Black,All,259.87,3.05
2011,West Virginia,Hispanic,All,NA,NA
2011,West Virginia,Black,Eligible,257.04,3.63
2011,West Virginia,Hispanic,Eligible,NA,NA
2011,West Virginia,Black,Not Eligible,NA,NA
2011,West Virginia,Hispanic,Not Eligible,NA,NA
2011,Wisconsin,Black,All,255.63,2.9699999999999998
2011,Wisconsin,Hispanic,All,269.67,2.3
2011,Wisconsin,Black,Eligible,249.42,2.9099999999999997
2011,Wisconsin,Hispanic,Eligible,266.31,2.73
2011,Wisconsin,Black,Not Eligible,271.42,4.7700000000000005
2011,Wisconsin,Hispanic,Not Eligible,277.57,3.8899999999999997
2011,Wyoming,Black,All,NA,NA
2011,Wyoming,Hispanic,All,271.26,2.52
2011,Wyoming,Black,Eligible,NA,NA
2011,Wyoming,Hispanic,Eligible,267.27,3.54
2011,Wyoming,Black,Not Eligible,NA,NA
2011,Wyoming,Hispanic,Not Eligible,277.85,3.2
2013,Alabama,Black,All,250.15,1.37
2013,Alabama,Hispanic,All,257.07,3.5
2013,Alabama,Black,Eligible,245.94,1.48
2013,Alabama,Hispanic,Eligible,256.07,3.59
2013,Alabama,Black,Not Eligible,272.98,2.9699999999999998
2013,Alabama,Hispanic,Not Eligible,NA,NA
2013,Alaska,Black,All,269.87,3.8499999999999996
2013,Alaska,Hispanic,All,276.65,2.36
2013,Alaska,Black,Eligible,263.7,3.86
2013,Alaska,Hispanic,Eligible,269.74,2.72
2013,Alaska,Black,Not Eligible,NA,NA
