Year,Jurisdiction,RaceEth,NSLP,Mean,SE
2009,Massachusetts,Hispanic,Not Eligible,262.5,4.159999999999999
2009,Michigan,Black,All,238.29,2.1
2009,Michigan,Hispanic,All,253.08,4.73
2009,Michigan,Black,Eligible,233.42,2.24
2009,Michigan,Hispanic,Eligible,248.36,4.59
2009,Michigan,Black,Not Eligible,248.3,2.88
2009,Michigan,Hispanic,Not Eligible,NA,NA
2009,Minnesota,Black,All,243.99,3.6
2009,Minnesota,Hispanic,All,246.97,3.5
2009,Minnesota,Black,Eligible,240.86,4.37
2009,Minnesota,Hispanic,Eligible,239.97,4.45
2009,Minnesota,Black,Not Eligible,NA,NA
2009,Minnesota,Hispanic,Not Eligible,NA,NA
2009,Mississippi,Black,All,238.72,1.04
2009,Mississippi,Hispanic,All,NA,NA
2009,Mississippi,Black,Eligible,236.82,1.09
2009,Mississippi,Hispanic,Eligible,NA,NA
2009,Mississippi,Black,Not Eligible,253.69,3.15
2009,Mississippi,Hispanic,Not Eligible,NA,NA
2009,Missouri,Black,All,245.94,2.53
2009,Missouri,Hispanic,All,260.14,4.25
2009,Missouri,Black,Eligible,239.8,2.9499999999999997
2009,Missouri,Hispanic,Eligible,NA,NA
2009,Missouri,Black,Not Eligible,258.69,2.86
2009,Missouri,Hispanic,Not Eligible,NA,NA
2009,Montana,Black,All,NA,NA
2009,Montana,Hispanic,All,NA,NA
2009,Montana,Black,Eligible,NA,NA
2009,Montana,Hispanic,Eligible,NA,NA
2009,Montana,Black,Not Eligible,NA,NA
2009,Montana,Hispanic,Not Eligible,NA,NA
2009,National public,Black,All,245.45,0.39
2009,National public,Hispanic,All,247.83,0.61
2009,National public,Black,Eligible,241.06,0.42000000000000004
2009,National public,Hispanic,Eligible,243.99,0.61
2009,National public,Black,Not Eligible,255.82,0.6
2009,National public,Hispanic,Not Eligible,258.62,1.03
2009,Nebraska,Black,All,241.56,2.96
2009,Nebraska,Hispanic,All,252.67,2.27
2009,Nebraska,Black,Eligible,236.78,2.7
2009,Nebraska,Hispanic,Eligible,251.61,2.55
2009,Nebraska,Black,Not Eligible,NA,NA
2009,Nebraska,Hispanic,Not Eligible,256.76,5.34
2009,Nevada,Black,All,241.3,2.27
2009,Nevada,Hispanic,All,242.45,1.3
2009,Nevada,Black,Eligible,237.96,2.62
2009,Nevada,Hispanic,Eligible,239.69,1.99
2009,Nevada,Black,Not Eligible,244.98,3.48
2009,Nevada,Hispanic,Not Eligible,245.24,1.78
2009,New Hampshire,Black,All,NA,NA
2009,New Hampshire,Hispanic,All,256.92,4.6
2009,New Hampshire,Black,Eligible,NA,NA
2009,New Hampshire,Hispanic,Eligible,NA,NA
2009,New Hampshire,Black,Not Eligible,NA,NA
2009,New Hampshire,Hispanic,Not Eligible,NA,NA
2009,New Jersey,Black,All,249.76,3.08
2009,New Jersey,Hispanic,All,256.09,2.22
2009,New Jersey,Black,Eligible,242.61,3.4
2009,New Jersey,Hispanic,Eligible,252.58,2.4899999999999998
2009,New Jersey,Black,Not Eligible,258.56,3.62
2009,New Jersey,Hispanic,Not Eligible,261.37,3.3299999999999996
2009,New Mexico,Black,All,245.61,4.98
2009,New Mexico,Hispanic,All,247.55,1.33
2009,New Mexico,Black,Eligible,NA,NA
2009,New Mexico,Hispanic,Eligible,244.17,1.49
2009,New Mexico,Black,Not Eligible,NA,NA
2009,New Mexico,Hispanic,Not Eligible,259.63,1.79
2009,New York,Black,All,245.92,2.04
2009,New York,Hispanic,All,247.35,1.81
2009,New York,Black,Eligible,243.51,2
2009,New York,Hispanic,Eligible,244.05,1.96
2009,New York,Black,Not Eligible,256.63,3.56
2009,New York,Hispanic,Not Eligible,261.92,3.17
2009,North Carolina,Black,All,242.65,1.51
2009,North Carolina,Hispanic,All,248.6,2.59
2009,North Carolina,Black,Eligible,238.42,1.76
2009,North Carolina,Hispanic,Eligible,243.96,2.94
2009,North Carolina,Black,Not Eligible,252.51,2.4499999999999997
2009,North Carolina,Hispanic,Not Eligible,263.24,4.2700000000000005
2009,North Dakota,Black,All,NA,NA
2009,North Dakota,Hispanic,All,NA,NA
2009,North Dakota,Black,Eligible,NA,NA
2009,North Dakota,Hispanic,Eligible,NA,NA
2009,North Dakota,Black,Not Eligible,NA,NA
2009,North Dakota,Hispanic,Not Eligible,NA,NA
2009,Ohio,Black,All,247.04,2.03
2009,Ohio,Hispanic,All,251.12,4.31
2009,Ohio,Black,Eligible,242.95,2.11
2009,Ohio,Hispanic,Eligible,245.11,4.7
2009,Ohio,Black,Not Eligible,256.68,3.03
2009,Ohio,Hispanic,Not Eligible,NA,NA
2009,Oklahoma,Black,All,246.63,3.02
2009,Oklahoma,Hispanic,All,245.85,2.68
2009,Oklahoma,Black,Eligible,240.32,3.27
2009,Oklahoma,Hispanic,Eligible,243.51,2.79
2009,Oklahoma,Black,Not Eligible,260.14,4.2700000000000005
2009,Oklahoma,Hispanic,Not Eligible,254.14,4.3
2009,Oregon,Black,All,NA,NA
2009,Oregon,Hispanic,All,246.95,1.5
2009,Oregon,Black,Eligible,NA,NA
2009,Oregon,Hispanic,Eligible,243.85,1.75
2009,Oregon,Black,Not Eligible,NA,NA
2009,Oregon,Hispanic,Not Eligible,259.14,3.9099999999999997
2009,Pennsylvania,Black,All,249.49,1.71
2009,Pennsylvania,Hispanic,All,247.47,2.4699999999999998
2009,Pennsylvania,Black,Eligible,241.94,1.4
2009,Pennsylvania,Hispanic,Eligible,245.91,3.22
2009,Pennsylvania,Black,Not Eligible,267.34,3.4
2009,Pennsylvania,Hispanic,Not Eligible,NA,NA
2009,Rhode Island,Black,All,238.07,3.1
2009,Rhode Island,Hispanic,All,240.86,1.81
2009,Rhode Island,Black,Eligible,235.39,3.75
2009,Rhode Island,Hispanic,Eligible,240.11,1.98
2009,Rhode Island,Black,Not Eligible,NA,NA
2009,Rhode Island,Hispanic,Not Eligible,243.76,4.79
2009,South Carolina,Black,All,242.84,1.5
2009,South Carolina,Hispanic,All,258.73,3.4499999999999997
2009,South Carolina,Black,Eligible,239.99,1.6500000000000001
2009,South Carolina,Hispanic,Eligible,254.51,3.65
2009,South Carolina,Black,Not Eligible,253.19,2.96
2009,South Carolina,Hispanic,Not Eligible,NA,NA
2009,South Dakota,Black,All,NA,NA
2009,South Dakota,Hispanic,All,NA,NA
2009,South Dakota,Black,Eligible,NA,NA
2009,South Dakota,Hispanic,Eligible,NA,NA
2009,South Dakota,Black,Not Eligible,NA,NA
2009,South Dakota,Hispanic,Not Eligible,NA,NA
2009,Tennessee,Black,All,243.11,2.06
2009,Tennessee,Hispanic,All,251.84,4.39
2009,Tennessee,Black,Eligible,240.04,2.3499999999999996
2009,Tennessee,Hispanic,Eligible,NA,NA
2009,Tennessee,Black,Not Eligible,250.19,2.63
2009,Tennessee,Hispanic,Not Eligible,NA,NA
2009,Texas,Black,All,248.86,1.97
2009,Texas,Hispanic,All,251.37,1.2
2009,Texas,Black,Eligible,244.31,2.66
2009,Texas,Hispanic,Eligible,247.37,1.4
2009,Texas,Black,Not Eligible,258.98,2.56
2009,Texas,Hispanic,Not Eligible,263.42,1.6500000000000001
2009,Utah,Black,All,NA,NA
2009,Utah,Hispanic,All,245.98,1.8
2009,Utah,Black,Eligible,NA,NA
2009,Utah,Hispanic,Eligible,242.72,2.17
2009,Utah,Black,Not Eligible,NA,NA
2009,Utah,Hispanic,Not Eligible,253.43,3.12
2009,Vermont,Black,All,NA,NA
2009,Vermont,Hispanic,All,NA,NA
2009,Vermont,Black,Eligible,NA,NA
2009,Vermont,Hispanic,Eligible,NA,NA
2009,Vermont,Black,Not Eligible,NA,NA
2009,Vermont,Hispanic,Not Eligible,NA,NA
2009,Virginia,Black,All,249.51,1.97
2009,Virginia,Hispanic,All,256.09,2.75
2009,Virginia,Black,Eligible,243.22,2.4699999999999998
2009,Virginia,Hispanic,Eligible,250.33,3.36
2009,Virginia,Black,Not Eligible,257.27,2.05
2009,Virginia,Hispanic,Not Eligible,263.48,4.67
2009,Washington,Black,All,244.66,4.319999999999999
2009,Washington,Hispanic,All,248.36,2.57
2009,Washington,Black,Eligible,242.83,5.6
2009,Washington,Hispanic,Eligible,245.15,2.17
2009,Washington,Black,Not Eligible,NA,NA
2009,Washington,Hispanic,Not Eligible,258.6,6.41
2009,West Virginia,Black,All,250.02,3.4299999999999997
2009,West Virginia,Hispanic,All,NA,NA
2009,West Virginia,Black,Eligible,245.18,4.31
2009,West Virginia,Hispanic,Eligible,NA,NA
2009,West Virginia,Black,Not Eligible,NA,NA
2009,West Virginia,Hispanic,Not Eligible,NA,NA
2009,Wisconsin,Black,All,237.56,2.59
2009,Wisconsin,Hispanic,All,250.13,2.02
2009,Wisconsin,Black,Eligible,232.27,2.63
2009,Wisconsin,Hispanic,Eligible,247,2.59
2009,Wisconsin,Black,Not Eligible,251.67,4.7
2009,Wisconsin,Hispanic,Not Eligible,257.86,5.109999999999999
2009,Wyoming,Black,All,NA,NA
2009,Wyoming,Hispanic,All,258.71,2.21
2009,Wyoming,Black,Eligible,NA,NA
2009,Wyoming,Hispanic,Eligible,248.73,3.4
2009,Wyoming,Black,Not Eligible,NA,NA
2009,Wyoming,Hispanic,Not Eligible,270.64,3.01
2011,Alabama,Black,All,242.83,1.52
2011,Alabama,Hispanic,All,246.46,3.84
2011,Alabama,Black,Eligible,239.75,1.6
2011,Alabama,Hispanic,Eligible,242.79,3.8499999999999996
2011,Alabama,Black,Not Eligible,253.44,2.71
2011,Alabama,Hispanic,Not Eligible,NA,NA
2011,Alaska,Black,All,251.69,3.32
2011,Alaska,Hispanic,All,260.01,3.18
2011,Alaska,Black,Eligible,250.39,4.87
2011,Alaska,Hispanic,Eligible,251.25,3.52
2011,Alaska,Black,Not Eligible,NA,NA
2011,Alaska,Hispanic,Not Eligible,270.01,4.34
2011,Arizona,Black,All,248.08,3.21
2011,Arizona,Hispanic,All,251.08,1.56
2011,Arizona,Black,Eligible,243.19,3.98
2011,Arizona,Hispanic,Eligible,247.57,1.6300000000000001
2011,Arizona,Black,Not Eligible,NA,NA
2011,Arizona,Hispanic,Not Eligible,259.99,2.7800000000000002
2011,Arkansas,Black,All,237.82,1.52
2011,Arkansas,Hispanic,All,253.43,2.07
2011,Arkansas,Black,Eligible,235.21,1.43
2011,Arkansas,Hispanic,Eligible,251.89,2.42
2011,Arkansas,Black,Not Eligible,252.09,5
2011,Arkansas,Hispanic,Not Eligible,NA,NA
2011,California,Black,All,242.83,3.3699999999999997
2011,California,Hispanic,All,245.22,1.02
2011,California,Black,Eligible,241.28,3.67
2011,California,Hispanic,Eligible,241.23,1.06
2011,California,Black,Not Eligible,245.29,4.94
2011,California,Hispanic,Not Eligible,256.93,1.87
2011,Colorado,Black,All,256.95,3.24
2011,Colorado,Hispanic,All,254.25,2.22
2011,Colorado,Black,Eligible,247.38,4.1899999999999995
2011,Colorado,Hispanic,Eligible,247.08,2.34
2011,Colorado,Black,Not Eligible,NA,NA
2011,Colorado,Hispanic,Not Eligible,270.65,2.66
2011,Connecticut,Black,All,254.88,2.62
2011,Connecticut,Hispanic,All,254.57,1.58
2011,Connecticut,Black,Eligible,250.47,2.9299999999999997
2011,Connecticut,Hispanic,Eligible,249.19,1.6600000000000001
2011,Connecticut,Black,Not Eligible,265.83,3.98
2011,Connecticut,Hispanic,Not Eligible,270.54,3.21
2011,Delaware,Black,All,254.24,0.9400000000000001
2011,Delaware,Hispanic,All,259.27,2.4499999999999997
2011,Delaware,Black,Eligible,250.39,1.28
2011,Delaware,Hispanic,Eligible,255.68,3.11
2011,Delaware,Black,Not Eligible,260.65,2.01
2011,Delaware,Hispanic,Not Eligible,270.54,3.8099999999999996
2011,District of Columbia,Black,All,238.53,0.8700000000000001
2011,District of Columbia,Hispanic,All,239.05,2.86
2011,District of Columbia,Black,Eligible,234.38,1.03
2011,District of Columbia,Hispanic,Eligible,238.09,3.36
2011,District of Columbia,Black,Not Eligible,251.04,1.87
2011,District of Columbia,Hispanic,Not Eligible,NA,NA
2011,DoDEA,Black,All,263.22,2.13
2011,DoDEA,Hispanic,All,268.09,1.81
2011,DoDEA,Black,Eligible,NA,NA
2011,DoDEA,Hispanic,Eligible,NA,NA
2011,DoDEA,Black,Not Eligible,NA,NA
2011,DoDEA,Hispanic,Not Eligible,NA,NA
2011,Florida,Black,All,247.59,1.58
2011,Florida,Hispanic,All,259.05,1.35
2011,Florida,Black,Eligible,246.15,1.6900000000000002
2011,Florida,Hispanic,Eligible,254.5,1.49
2011,Florida,Black,Not Eligible,251.9,2.8899999999999997
2011,Florida,Hispanic,Not Eligible,270.06,2.22
2011,Georgia,Black,All,250.53,1.55
2011,Georgia,Hispanic,All,257.64,2.5
2011,Georgia,Black,Eligible,247.5,1.57
2011,Georgia,Hispanic,Eligible,253.76,2.21
2011,Georgia,Black,Not Eligible,260.64,3.08
2011,Georgia,Hispanic,Not Eligible,NA,NA
2011,Hawaii,Black,All,261.04,4.56
2011,Hawaii,Hispanic,All,246.41,4.06
2011,Hawaii,Black,Eligible,NA,NA
2011,Hawaii,Hispanic,Eligible,241.77,6.13
2011,Hawaii,Black,Not Eligible,NA,NA
2011,Hawaii,Hispanic,Not Eligible,NA,NA
2011,Idaho,Black,All,NA,NA
2011,Idaho,Hispanic,All,253.86,1.85
2011,Idaho,Black,Eligible,NA,NA
2011,Idaho,Hispanic,Eligible,250.57,1.92
2011,Idaho,Black,Not Eligible,NA,NA
2011,Idaho,Hispanic,Not Eligible,265.68,4.159999999999999
2011,Illinois,Black,All,249.42,1.49
2011,Illinois,Hispanic,All,257.09,1.44
2011,Illinois,Black,Eligible,246.3,1.55
2011,Illinois,Hispanic,Eligible,252.9,1.6500000000000001
2011,Illinois,Black,Not Eligible,262.29,3.77
2011,Illinois,Hispanic,Not Eligible,270.58,2.3299999999999996
2011,Indiana,Black,All,246.52,3.18
2011,Indiana,Hispanic,All,255.37,3.24
2011,Indiana,Black,Eligible,242.96,2.8099999999999996
2011,Indiana,Hispanic,Eligible,251.56,3.7
2011,Indiana,Black,Not Eligible,257.95,5.09
2011,Indiana,Hispanic,Not Eligible,NA,NA
2011,Iowa,Black,All,246.52,2.9899999999999998
2011,Iowa,Hispanic,All,251.13,3.3
2011,Iowa,Black,Eligible,240.99,3.3299999999999996
2011,Iowa,Hispanic,Eligible,250.62,3.64
2011,Iowa,Black,Not Eligible,NA,NA
2011,Iowa,Hispanic,Not Eligible,NA,NA
2011,Kansas,Black,All,247.7,3.08
2011,Kansas,Hispanic,All,254.19,2.02
2011,Kansas,Black,Eligible,239.3,3.38
2011,Kansas,Hispanic,Eligible,251.3,2.06
2011,Kansas,Black,Not Eligible,NA,NA
2011,Kansas,Hispanic,Not Eligible,264.72,3.9699999999999998
2011,Kentucky,Black,All,248.36,1.8900000000000001
2011,Kentucky,Hispanic,All,263.59,3.69
2011,Kentucky,Black,Eligible,245.99,2.21
2011,Kentucky,Hispanic,Eligible,258.16,3.8899999999999997
2011,Kentucky,Black,Not Eligible,256.39,2.8099999999999996
2011,Kentucky,Hispanic,Not Eligible,NA,NA
2011,Louisiana,Black,All,241.39,2.01
2011,Louisiana,Hispanic,All,248.83,4.34
2011,Louisiana,Black,Eligible,239.81,1.96
2011,Louisiana,Hispanic,Eligible,243.7,4.359999999999999
2011,Louisiana,Black,Not Eligible,249.88,4.01
2011,Louisiana,Hispanic,Not Eligible,NA,NA
2011,Maine,Black,All,247.97,5.8
2011,Maine,Hispanic,All,NA,NA
2011,Maine,Black,Eligible,NA,NA
2011,Maine,Hispanic,Eligible,NA,NA
2011,Maine,Black,Not Eligible,NA,NA
2011,Maine,Hispanic,Not Eligible,NA,NA
2011,Maryland,Black,All,255.35,1.62
2011,Maryland,Hispanic,All,261.71,4.1499999999999995
2011,Maryland,Black,Eligible,248.37,1.61
2011,Maryland,Hispanic,Eligible,252.55,4.6
2011,Maryland,Black,Not Eligible,262.66,2.42
2011,Maryland,Hispanic,Not Eligible,276.58,4.35
2011,Massachusetts,Black,All,254.65,2.7
2011,Massachusetts,Hispanic,All,247.91,3.04
2011,Massachusetts,Black,Eligible,253.41,3.4099999999999997
2011,Massachusetts,Hispanic,Eligible,244.29,3.4
2011,Massachusetts,Black,Not Eligible,260.8,5.06
2011,Massachusetts,Hispanic,Not Eligible,262.46,4.859999999999999
2011,Michigan,Black,All,244.13,2.92
2011,Michigan,Hispanic,All,260.32,3.52
2011,Michigan,Black,Eligible,240.13,2.98
2011,Michigan,Hispanic,Eligible,257.8,3.66
2011,Michigan,Black,Not Eligible,255.5,3.9899999999999998
2011,Michigan,Hispanic,Not Eligible,NA,NA
2011,Minnesota,Black,All,246.27,3.05
2011,Minnesota,Hispanic,All,257.3,3.67
2011,Minnesota,Black,Eligible,244.45,3.42
2011,Minnesota,Hispanic,Eligible,253.87,4.159999999999999
2011,Minnesota,Black,Not Eligible,NA,NA
2011,Minnesota,Hispanic,Not Eligible,NA,NA
2011,Mississippi,Black,All,240.4,1.29
2011,Mississippi,Hispanic,All,NA,NA
2011,Mississippi,Black,Eligible,238.66,1.28
2011,Mississippi,Hispanic,Eligible,NA,NA
2011,Mississippi,Black,Not Eligible,254.55,2.8899999999999997
2011,Mississippi,Hispanic,Not Eligible,NA,NA
2011,Missouri,Black,All,243.79,2.79
2011,Missouri,Hispanic,All,257.74,5.41
2011,Missouri,Black,Eligible,239.41,3.17
2011,Missouri,Hispanic,Eligible,NA,NA
2011,Missouri,Black,Not Eligible,257.34,3.4499999999999997
2011,Missouri,Hispanic,Not Eligible,NA,NA
2011,Montana,Black,All,NA,NA
2011,Montana,Hispanic,All,262.23,4.71
2011,Montana,Black,Eligible,NA,NA
2011,Montana,Hispanic,Eligible,NA,NA
2011,Montana,Black,Not Eligible,NA,NA
2011,Montana,Hispanic,Not Eligible,NA,NA
2011,National public,Black,All,247.61,0.48000000000000004
2011,National public,Hispanic,All,251.3,0.46
2011,National public,Black,Eligible,243.81,0.47000000000000003
2011,National public,Hispanic,Eligible,247.33,0.47000000000000003
2011,National public,Black,Not Eligible,257.81,0.8200000000000001
2011,National public,Hispanic,Not Eligible,263.4,0.8300000000000001
2011,Nebraska,Black,All,250.1,3.61
2011,Nebraska,Hispanic,All,251.75,1.96
2011,Nebraska,Black,Eligible,244.94,4.06
2011,Nebraska,Hispanic,Eligible,246.37,2.29
2011,Nebraska,Black,Not Eligible,NA,NA
2011,Nebraska,Hispanic,Not Eligible,269.87,3.57
2011,Nevada,Black,All,250.12,2.44
2011,Nevada,Hispanic,All,247.19,1.31
2011,Nevada,Black,Eligible,246.58,3.3899999999999997
2011,Nevada,Hispanic,Eligible,244.73,1.49
2011,Nevada,Black,Not Eligible,255.74,3.8499999999999996
2011,Nevada,Hispanic,Not Eligible,252.76,1.99
2011,New Hampshire,Black,All,NA,NA
2011,New Hampshire,Hispanic,All,253.42,4.31
2011,New Hampshire,Black,Eligible,NA,NA
2011,New Hampshire,Hispanic,Eligible,NA,NA
2011,New Hampshire,Black,Not Eligible,NA,NA
2011,New Hampshire,Hispanic,Not Eligible,NA,NA
2011,New Jersey,Black,All,255.68,2.53
2011,New Jersey,Hispanic,All,257.24,2.2
2011,New Jersey,Black,Eligible,248.29,3.36
2011,New Jersey,Hispanic,Eligible,251.26,2.17
2011,New Jersey,Black,Not Eligible,265.11,2.4899999999999998
2011,New Jersey,Hispanic,Not Eligible,270.12,3.53
2011,New Mexico,Black,All,247.54,5.35
2011,New Mexico,Hispanic,All,251.15,1.01
2011,New Mexico,Black,Eligible,NA,NA
2011,New Mexico,Hispanic,Eligible,246.99,1.1700000000000002
2011,New Mexico,Black,Not Eligible,NA,NA
2011,New Mexico,Hispanic,Not Eligible,262.55,1.42
2011,New York,Black,All,251.24,1.97
2011,New York,Hispanic,All,250.59,2.04
2011,New York,Black,Eligible,246.92,2.08
2011,New York,Hispanic,Eligible,246.95,2.23
2011,New York,Black,Not Eligible,265.36,3.48
2011,New York,Hispanic,Not Eligible,266.54,4.07
2011,North Carolina,Black,All,247.04,1.47
2011,North Carolina,Hispanic,All,255.63,2.2800000000000002
2011,North Carolina,Black,Eligible,243.53,1.85
2011,North Carolina,Hispanic,Eligible,253.49,2.75
2011,North Carolina,Black,Not Eligible,256.8,2.18
2011,North Carolina,Hispanic,Not Eligible,263.53,4.84
2011,North Dakota,Black,All,NA,NA
2011,North Dakota,Hispanic,All,NA,NA
2011,North Dakota,Black,Eligible,NA,NA
2011,North Dakota,Hispanic,Eligible,NA,NA
2011,North Dakota,Black,Not Eligible,NA,NA
2011,North Dakota,Hispanic,Not Eligible,NA,NA
2011,Ohio,Black,All,246.94,1.85
2011,Ohio,Hispanic,All,251.51,4.109999999999999
2011,Ohio,Black,Eligible,243.83,1.97
2011,Ohio,Hispanic,Eligible,248.5,4.87
2011,Ohio,Black,Not Eligible,261.07,3.56
2011,Ohio,Hispanic,Not Eligible,NA,NA
2011,Oklahoma,Black,All,246.87,2.94
2011,Oklahoma,Hispanic,All,250.67,2.29
2011,Oklahoma,Black,Eligible,245.02,2.98
2011,Oklahoma,Hispanic,Eligible,247.7,2.57
2011,Oklahoma,Black,Not Eligible,251.38,6.63
2011,Oklahoma,Hispanic,Not Eligible,258.4,4.48
2011,Oregon,Black,All,247.71,5.470000000000001
2011,Oregon,Hispanic,All,249.84,1.55
2011,Oregon,Black,Eligible,NA,NA
2011,Oregon,Hispanic,Eligible,246.78,1.6700000000000002
2011,Oregon,Black,Not Eligible,NA,NA
2011,Oregon,Hispanic,Not Eligible,268.01,3.75
2011,Pennsylvania,Black,All,243.72,2.6
2011,Pennsylvania,Hispanic,All,250.18,3.15
2011,Pennsylvania,Black,Eligible,240.47,2.57
2011,Pennsylvania,Hispanic,Eligible,244.44,2.7600000000000002
2011,Pennsylvania,Black,Not Eligible,252.78,4.24
2011,Pennsylvania,Hispanic,Not Eligible,NA,NA
2011,Rhode Island,Black,All,248.13,4.22
2011,Rhode Island,Hispanic,All,247.6,1.95
2011,Rhode Island,Black,Eligible,244.01,4.7
2011,Rhode Island,Hispanic,Eligible,244.61,2.22
2011,Rhode Island,Black,Not Eligible,NA,NA
2011,Rhode Island,Hispanic,Not Eligible,258.5,3.4
2011,South Carolina,Black,All,245.63,1.35
2011,South Carolina,Hispanic,All,256.71,3.48
2011,South Carolina,Black,Eligible,242.32,1.75
2011,South Carolina,Hispanic,Eligible,251.42,4.03
2011,South Carolina,Black,Not Eligible,256.35,2.4
2011,South Carolina,Hispanic,Not Eligible,NA,NA
2011,South Dakota,Black,All,256.37,3.58
2011,South Dakota,Hispanic,All,256.49,3.7800000000000002
2011,South Dakota,Black,Eligible,NA,NA
2011,South Dakota,Hispanic,Eligible,NA,NA
2011,South Dakota,Black,Not Eligible,NA,NA
2011,South Dakota,Hispanic,Not Eligible,NA,NA
2011,Tennessee,Black,All,240.28,1.6800000000000002
2011,Tennessee,Hispanic,All,254.83,4.07
2011,Tennessee,Black,Eligible,236.07,1.74
2011,Tennessee,Hispanic,Eligible,251.98,3.9299999999999997
2011,Tennessee,Black,Not Eligible,259.03,3.17
2011,Tennessee,Hispanic,Not Eligible,NA,NA
2011,Texas,Black,All,252.1,1.81
2011,Texas,Hispanic,All,254.18,1.11
2011,Texas,Black,Eligible,247.77,1.75
2011,Texas,Hispanic,Eligible,250.84,1.1500000000000001
2011,Texas,Black,Not Eligible,260.33,3.25
2011,Texas,Hispanic,Not Eligible,266.87,2.42
2011,Utah,Black,All,NA,NA
2011,Utah,Hispanic,All,247.31,2.03
2011,Utah,Black,Eligible,NA,NA
2011,Utah,Hispanic,Eligible,243.37,2.2
2011,Utah,Black,Not Eligible,NA,NA
2011,Utah,Hispanic,Not Eligible,258.53,4.64
2011,Vermont,Black,All,NA,NA
2011,Vermont,Hispanic,All,NA,NA
2011,Vermont,Black,Eligible,NA,NA
2011,Vermont,Hispanic,Eligible,NA,NA
2011,Vermont,Black,Not Eligible,NA,NA
2011,Vermont,Hispanic,Not Eligible,NA,NA
2011,Virginia,Black,All,251,1.6400000000000001
2011,Virginia,Hispanic,All,258.99,2.77
2011,Virginia,Black,Eligible,242.91,1.92
2011,Virginia,Hispanic,Eligible,251.2,3.38
2011,Virginia,Black,Not Eligible,260.94,2.88
2011,Virginia,Hispanic,Not Eligible,266.26,3.4
2011,Washington,Black,All,254.36,4.06
2011,Washington,Hispanic,All,249.53,1.6
2011,Washington,Black,Eligible,251.23,4
2011,Washington,Hispanic,Eligible,246.81,1.85
2011,Washington,Black,Not Eligible,259.2,6.470000000000001
2011,Washington,Hispanic,Not Eligible,257.13,3.7
2011,West Virginia,Black,All,248.76,3.3099999999999996
2011,West Virginia,Hispanic,All,NA,NA
2011,West Virginia,Black,Eligible,246.39,4.51
2011,West Virginia,Hispanic,Eligible,NA,NA
2011,West Virginia,Black,Not Eligible,NA,NA
2011,West Virginia,Hispanic,Not Eligible,NA,NA
2011,Wisconsin,Black,All,240.22,1.92
2011,Wisconsin,Hispanic,All,248.35,2.59
2011,Wisconsin,Black,Eligible,234.83,2.9099999999999997
2011,Wisconsin,Hispanic,Eligible,245.11,2.8899999999999997
2011,Wisconsin,Black,Not Eligible,256.51,3.59
2011,Wisconsin,Hispanic,Not Eligible,258.57,5.359999999999999
2011,Wyoming,Black,All,NA,NA
2011,Wyoming,Hispanic,All,258.31,2.6
2011,Wyoming,Black,Eligible,NA,NA
2011,Wyoming,Hispanic,Eligible,251.44,3.63
2011,Wyoming,Black,Not Eligible,NA,NA
2011,Wyoming,Hispanic,Not Eligible,267.79,2.8
2013,Alabama,Black,All,241.34,1.42
2013,Alabama,Hispanic,All,248.88,3.96
2013,Alabama,Black,Eligible,238.24,1.48
2013,Alabama,Hispanic,Eligible,245.68,4.430000000000001
2013,Alabama,Black,Not Eligible,255.42,3.27
2013,Alabama,Hispanic,Not Eligible,NA,NA
2013,Alaska,Black,All,253.07,3.66
2013,Alaska,Hispanic,All,261.51,2.6
2013,Alaska,Black,Eligible,NA,NA
2013,Alaska,Hispanic,Eligible,253.41,3.3
2013,Alaska,Black,Not Eligible,NA,NA
2013,Alaska,Hispanic,Not Eligible,271.78,3.94
2013,Arizona,Black,All,248.21,3.56
2013,Arizona,Hispanic,All,252.06,1.2
2013,Arizona,Black,Eligible,245.81,4.2
2013,Arizona,Hispanic,Eligible,248.76,1.1900000000000002
2013,Arizona,Black,Not Eligible,NA,NA
2013,Arizona,Hispanic,Not Eligible,263.01,2.67
2013,Arkansas,Black,All,243.65,1.76
2013,Arkansas,Hispanic,All,255.67,2.23
2013,Arkansas,Black,Eligible,240.49,1.6900000000000002
2013,Arkansas,Hispanic,Eligible,255.54,2.3699999999999997
2013,Arkansas,Black,Not Eligible,257.32,3.4699999999999998
2013,Arkansas,Hispanic,Not Eligible,NA,NA
2013,California,Black,All,247,2.3099999999999996
2013,California,Hispanic,All,252.07,1.06
2013,California,Black,Eligible,239.33,3.21
2013,California,Hispanic,Eligible,248.51,1.09
2013,California,Black,Not Eligible,261.57,3.4
2013,California,Hispanic,Not Eligible,265.05,2.09
2013,Colorado,Black,All,247.05,3.9099999999999997
2013,Colorado,Hispanic,All,256.84,1.76
2013,Colorado,Black,Eligible,245.84,4.51
2013,Colorado,Hispanic,Eligible,250.62,1.56
2013,Colorado,Black,Not Eligible,NA,NA
2013,Colorado,Hispanic,Not Eligible,270.86,2.58
2013,Connecticut,Black,All,256.35,2.9099999999999997
2013,Connecticut,Hispanic,All,255.94,2.36
2013,Connecticut,Black,Eligible,252.37,3.4299999999999997
2013,Connecticut,Hispanic,Eligible,249.06,2.79
2013,Connecticut,Black,Not Eligible,268.41,4.88
2013,Connecticut,Hispanic,Not Eligible,273.41,3.3099999999999996
2013,Delaware,Black,All,252.82,1.1900000000000002
2013,Delaware,Hispanic,All,260.77,1.93
